X,Y,Licence,CompName,Latitude,Longitude,KBE,GroundElev,SurfLoc,EDCT,RatingLev,LicStatus,LicStatDat,OpSurvProv,auxiliary_,icon_url
,,"0107280",Canadian Natural Resources Limited(0HE9),54.789577999999999,-115.441453999999993,1069.799999999999955,1064.000000000000000,14:10:06.000,BWL,J,Issued,24 May 1984,,,./0.png
,,"0326219",Canadian Natural Resources Limited(0HE9),54.794119000000002,-115.436491000000004,1053.200000000000045,1045.500000000000000,02:15:06.000,"280",J,Issued,11 Feb 2005,Sour,,./0.png
,,"0326229",Canadian Natural Resources Limited(0HE9),54.794119000000002,-115.436802000000000,1053.200000000000045,1047.400000000000091,02:15:06.000,"280",J,Issued,11 Feb 2005,Sour,,./0.png
,,"0378067",Canadian Natural Resources Limited(0HE9),54.794417000000003,-115.436631000000006,1051.099999999999909,1046.200000000000045,02:15:06.000,"280",J,Amended,20 Jun 2007,Sour,,./0.png
,,"0018961",Canadian Natural Resources Limited(0HE9),54.755440999999998,-115.522335999999996,1291.099999999999909,1286.900000000000091,07:36:06.000,BWL,J,Issued,27 Apr 1960,,,./0.png
,,"0024906",Canadian Natural Resources Limited(0HE9),54.761268000000001,-115.528502000000003,1280.200000000000045,1275.000000000000000,14:36:06.000,BWL,J,Issued,02 Oct 1963,,,./0.png
,,"0226802",Canadian Natural Resources Limited(0HE9),54.754413000000000,-115.516052999999999,1287.900000000000091,1282.700000000000045,08:36:06.000,BWL,J,Suspension,06 Oct 2006,Sour,,./0.png
,,"0017831",Canadian Natural Resources Limited(0HE9),54.758065999999999,-115.497034999999997,1282.900000000000091,1279.599999999999909,10:31:06.000,BWL,J,Suspension,24 Jun 2017,,,./0.png
,,"0017851",Canadian Natural Resources Limited(0HE9),54.750720000000001,-115.497746000000006,1282.299999999999955,1278.599999999999909,02:31:06.000,BWL,J,Issued,29 Sep 1959,,,./0.png
,,"0119428",Canadian Natural Resources Limited(0HE9),54.754418999999999,-115.489777000000004,1278.099999999999909,1272.799999999999955,08:31:06.000,BWL,J,Suspension,24 Oct 2019,,,./0.png
,,"0122247",Canadian Natural Resources Limited(0HE9),54.760663999999998,-115.492787000000007,1282.200000000000045,1276.900000000000091,16:31:06.000,BWL,J,Suspension,24 Oct 2019,,,./0.png
,,"0202069",Canadian Natural Resources Limited(0HE9),54.754545000000000,-115.504919999999998,1280.299999999999955,1276.799999999999955,06:31:06.000,BWL,J,Suspension,14 May 2010,,,./0.png
,,"0119179",Canadian Natural Resources Limited(0HE9),54.732650999999997,-115.480194999999995,1181.500000000000000,1177.500000000000000,14:20:06.000,BWL,J,Suspension,15 Aug 2018,,,./0.png
