X,Y,X,Y,Licence,CompName,Latitude,Longitude,KBE,GroundElev,SurfLoc,EDCT,RatingLev,LicStatus,LicStatDat,OpSurvProv,icon_url
-115.358937,54.808678,,,"25774",Canadian Natural Resources Limited(0HE9),54.808678000000000,-115.358936999999997,986.299999999999955,981.500000000000000,02:19:06.000,BWL,J,Issued,25-Feb-54,,./0.png
-115.526703,54.903658,,,0011519C,Regent Refining (canada) Limited(0C12),54.903658000000000,-115.526702999999998,1168.000000000000000,1145.400000000000091,12:19:06.000,BWL,J,RecExempt,22-Feb-56,,./0.png
-115.440169,54.88282,,,0011519A,Regent Refining (canada) Limited(0C12),54.882820000000002,-115.440168999999997,914.700000000000045,914.700000000000045,03:15:06.000,BWL,J,RecExempt,28-Feb-56,,./0.png
-115.40371,54.858906,,,0011519B,Regent Refining (canada) Limited(0C12),54.858905999999998,-115.403710000000004,994.600000000000023,994.600000000000023,09:02:06.000,BWL,J,RecExempt,29-Feb-56,,./0.png
-115.793609,54.814096,,,Y0001004,Frontier Project Management Ltd.(0AP6),54.814095999999999,-115.793609000000004,1208.799999999999955,1208.799999999999955,10:20:06.000,BWL,J,RecExempt,03-Mar-56,,./0.png
-115.768194,54.828736,,,Y0001005,Unknown Operator/Address - Used by Field Surveilla,54.828735999999999,-115.768193999999994,1215.000000000000000,1182.000000000000000,10:28:06.000,BWL,J,RecExempt,04-Mar-56,,./0.png
-115.526849,54.903657,,,Y0001009,Regent Refining (canada) Limited(0C12),54.903657000000003,-115.526848999999999,1168.000000000000000,1145.400000000000091,09:24:06.000,BWL,J,RecExempt,05-Mar-56,,./0.png
-115.526885,54.868435,,,0011519D,Regent Refining (canada) Limited(0C12),54.868434999999998,-115.526884999999993,970.799999999999955,970.799999999999955,01:12:06.000,BWL,J,RecExempt,07-Mar-56,,./0.png
-115.51807,54.821671,,,0011519E,Regent Refining (canada) Limited(0C12),54.821671000000002,-115.518069999999994,1073.200000000000045,1073.200000000000045,03:30:06.000,BWL,J,RecExempt,09-Mar-56,,./0.png
-115.517695,54.80319,,,0011519F,Regent Refining (canada) Limited(0C12),54.803190000000001,-115.517695000000003,996.399999999999977,996.399999999999977,11:18:06.000,BWL,J,RecExempt,12-Mar-56,,./0.png
-115.520212,54.783501,,,0011519G,Regent Refining (canada) Limited(0C12),54.783501000000001,-115.520212000000001,1131.000000000000000,1103.400000000000091,06:07:06.000,BWL,J,RecExempt,14-Mar-56,,./0.png
-115.781097,54.81242,,,0011663A,Shell Canada Limited(0T03),54.812420000000003,-115.781097000000003,1210.200000000000045,1210.200000000000045,08:20:06.000,BWL,J,RecExempt,29-Jun-56,,./0.png
-115.753289,54.827744,,,0011663B,Shell Canada Limited(0T03),54.827744000000003,-115.753288999999995,1181.200000000000045,1181.200000000000045,05:27:06.000,BWL,J,RecExempt,29-Jun-56,,./0.png
-115.612405,54.990444,,,"12647",Paramount Resources Ltd.(0AW4),54.990443999999997,-115.612404999999995,965.000000000000000,961.600000000000023,10:21:06.000,BWL,J,RecExempt,08-Jan-57,,./0.png
-115.339668,54.990452,,,"12794",Paramount Resources Ltd.(0AW4),54.990451999999998,-115.339668000000003,822.000000000000000,818.700000000000045,11:20:06.000,BWL,J,RecExempt,17-Jan-57,,./0.png
-115.517833,54.815917,,,"13264",Canadian Natural Resources Limited(0HE9),54.815916999999999,-115.517832999999996,1066.799999999999955,1062.500000000000000,11:19:06.000,BWL,J,Issued,03-Apr-57,,./0.png
-115.510944,54.830641,,,"14468",Canadian Natural Resources Limited(0HE9),54.830641000000000,-115.510943999999995,1086.599999999999909,1081.400000000000091,10:30:06.000,BWL,J,Issued,19-Dec-57,,./0.png
-115.77383,54.90334,,,0014403E,Shell Canada Limited(0T03),54.903340000000000,-115.773830000000004,1089.000000000000000,1086.000000000000000,11:21:06.000,BWL,J,RecExempt,05-Feb-58,,./0.png
-115.724939,54.898255,,,0014403F,Shell Canada Limited(0T03),54.898254999999999,-115.724939000000006,1085.000000000000000,1096.099999999999909,05:23:06.000,BWL,J,RecExempt,09-Feb-58,,./0.png
-115.485185,54.830974,,,"14829",Canadian Natural Resources Limited(0HE9),54.830973999999998,-115.485185000000001,1066.799999999999955,1062.500000000000000,10:29:06.000,BWL,J,Issued,19-Feb-58,,./0.png
-115.821991,54.84103,,,"14450",Shell Canada Limited(0T03),54.841030000000003,-115.821990999999997,1326.200000000000045,1322.200000000000045,06:31:06.000,BWL,J,RecExempt,09-Mar-58,,./0.png
-115.523374,54.822917,,,"16095",Devon Canada Corporation(0K29),54.822916999999997,-115.523374000000004,1091.799999999999955,1088.099999999999909,04:30:06.000,BWL,J,RecExempt,06-Nov-58,,./0.png
-115.497979,54.823341,,,"16193",Canadian Natural Resources Limited(0HE9),54.823340999999999,-115.497979000000001,1055.799999999999955,1053.400000000000091,04:29:06.000,BWL,J,Issued,07-Nov-58,,./0.png
-115.308006,55.077482,,,"15986",Paramount Resources Ltd.(0AW4),55.077482000000003,-115.308006000000006,669.600000000000023,666.000000000000000,10:21:07.000,BWL,J,RecExempt,12-Nov-58,,./0.png
-115.523275,54.822934,,,"16279",Devon Canada Corporation(0K29),54.822933999999997,-115.523274999999998,1092.400000000000091,1087.200000000000045,04:30:06.000,BWL,J,RecExempt,12-Nov-58,,./0.png
-115.523166,54.822953,,,"16396",Canadian Natural Resources Limited(0HE9),54.822952999999998,-115.523166000000003,1091.799999999999955,1087.200000000000045,04:30:06.000,BWL,J,Issued,11-Dec-58,,./0.png
-115.459621,54.80181,,,"16398",Canadian Natural Resources Limited(0HE9),54.801810000000003,-115.459620999999999,1002.200000000000045,998.200000000000045,10:16:06.000,BWL,J,Issued,11-Dec-58,,./0.png
-115.472813,54.823211,,,"16412",Canadian Natural Resources Limited(0HE9),54.823211000000001,-115.472813000000002,1012.500000000000000,1008.000000000000000,04:28:06.000,BWL,J,Issued,15-Dec-58,,./0.png
-115.536704,54.830542,,,"16417",Canadian Natural Resources Limited(0HE9),54.830542000000001,-115.536704000000000,1147.000000000000000,1142.700000000000045,10:25:06.000,BWL,J,Issued,15-Dec-58,,./0.png
-115.485414,54.81593,,,"16418",Canadian Natural Resources Limited(0HE9),54.815930000000002,-115.485414000000006,1017.399999999999977,1013.500000000000000,10:20:06.000,BWL,J,Issued,15-Dec-58,,./0.png
-115.497508,54.838067,,,"16419",Canadian Natural Resources Limited(0HE9),54.838067000000002,-115.497507999999996,1068.900000000000091,1064.400000000000091,04:32:06.000,BWL,J,Issued,15-Dec-58,,./0.png
-115.43384,54.750462,,,"16467",Canadian Natural Resources Limited(0HE9),54.750461999999999,-115.433840000000004,1267.700000000000045,1263.700000000000045,04:34:06.000,BWL,J,Issued,23-Dec-58,,./0.png
-115.47253,54.757673,,,"16469",Canadian Natural Resources Limited(0HE9),54.757672999999997,-115.472530000000006,1279.599999999999909,1275.599999999999909,10:32:06.000,BWL,J,Issued,23-Dec-58,,./0.png
-115.448032,54.743637,,,"16470",Canadian Natural Resources Limited(0HE9),54.743637000000000,-115.448031999999998,1214.299999999999955,1210.099999999999909,10:28:06.000,BWL,J,Issued,23-Dec-58,,./0.png
-115.625093,54.765178,,,"16165",Devon Canada Corporation(0K29),54.765177999999999,-115.625093000000007,1221.900000000000091,1219.799999999999955,04:04:06.000,BWL,J,RecExempt,26-Dec-58,,./0.png
-115.205918,54.954134,,,"16543",ACCEL Canada Holdings Limited(A7ND),54.954134000000003,-115.205917999999997,879.700000000000045,875.700000000000045,02:07:06.000,BWL,J,Issued,06-Jan-59,,./0.png
-115.460231,54.830247,,,"16625",Canadian Natural Resources Limited(0HE9),54.830247000000000,-115.460230999999993,982.700000000000045,979.000000000000000,10:28:06.000,BWL,J,Issued,27-Jan-59,,./0.png
-115.472563,54.76518,,,"16658",Canadian Natural Resources Limited(0HE9),54.765180000000001,-115.472562999999994,1192.400000000000091,1185.099999999999909,04:04:06.000,BWL,J,Issued,04-Feb-59,,./0.png
-115.447141,54.779664,,,"16659",Canadian Natural Resources Limited(0HE9),54.779663999999997,-115.447141000000002,1159.500000000000000,1154.900000000000091,04:10:06.000,BWL,J,Issued,04-Feb-59,,./0.png
-115.497506,54.79398,,,"16681",Canadian Natural Resources Limited(0HE9),54.793979999999998,-115.497506000000001,1076.200000000000045,1073.200000000000045,04:17:06.000,BWL,J,Issued,05-Feb-59,,./0.png
-115.511194,54.844948,,,"16771",Canadian Natural Resources Limited(0HE9),54.844948000000002,-115.511194000000003,1043.000000000000000,1038.799999999999955,10:31:06.000,BWL,J,Issued,25-Feb-59,,./0.png
-115.230811,54.961079,,,"16791",ACCEL Canada Holdings Limited(A7ND),54.961078999999998,-115.230811000000003,838.799999999999955,835.200000000000045,10:12:06.000,BWL,J,Issued,02-Mar-59,,./0.png
-115.460434,54.735602,,,"16821",Canadian Natural Resources Limited(0HE9),54.735602000000000,-115.460434000000006,1170.400000000000091,1166.799999999999955,04:28:06.000,BWL,J,Issued,09-Mar-59,,./0.png
-115.229531,54.832649,,,0016837A,ExxonMobil Canada Ltd.(0057),54.832649000000004,-115.229530999999994,1187.000000000000000,0.900000000000000,15:25:06.000,BWL,J,RecExempt,12-Mar-59,,./0.png
-115.284491,54.831381,,,0016837B,ExxonMobil Canada Ltd.(0057),54.831381000000000,-115.284491000000003,1017.000000000000000,0.900000000000000,10:27:06.000,BWL,J,RecExempt,12-Mar-59,,./0.png
-115.175351,54.817848,,,0016837C,ExxonMobil Canada Ltd.(0057),54.817847999999998,-115.175351000000006,979.000000000000000,0.900000000000000,16:20:06.000,BWL,J,RecExempt,12-Mar-59,,./0.png
-115.342434,54.85013,,,0016837E,ExxonMobil Canada Ltd.(0057),54.850130000000000,-115.342433999999997,860.000000000000000,0.900000000000000,13:32:06.000,BWL,J,RecExempt,12-Mar-59,,./0.png
-115.237521,54.82694,,,"16519",ExxonMobil Canada Ltd.(0057),54.826940000000000,-115.237521000000001,1194.799999999999955,1191.500000000000000,06:25:06.000,BWL,J,RecExempt,13-Mar-59,,./0.png
-115.497667,54.765349,,,"17106",Canadian Natural Resources Limited(0HE9),54.765349000000001,-115.497667000000007,1201.799999999999955,1197.900000000000091,04:05:06.000,BWL,J,Issued,20-May-59,,./0.png
-115.48426,54.735595,,,"17130",Canadian Natural Resources Limited(0HE9),54.735595000000004,-115.484260000000006,1187.799999999999955,1184.099999999999909,04:29:06.000,BWL,J,Issued,22-May-59,,./0.png
-115.498018,54.77962,,,"17176",Canadian Natural Resources Limited(0HE9),54.779620000000001,-115.498018000000002,1131.099999999999909,1127.200000000000045,04:08:06.000,BWL,J,Issued,02-Jun-59,,./0.png
-115.447319,54.750461,,,"17565",Canadian Natural Resources Limited(0HE9),54.750461000000001,-115.447318999999993,1257.900000000000091,1253.900000000000091,02:33:06.000,BWL,J,Issued,12-Aug-59,,./0.png
-115.447315,54.757699,,,"17587",Canadian Natural Resources Limited(0HE9),54.757699000000002,-115.447315000000003,1278.299999999999955,1274.400000000000091,10:33:06.000,BWL,J,Issued,17-Aug-59,,./0.png
-115.50972,54.757648,,,"17617",Canadian Natural Resources Limited(0HE9),54.757648000000003,-115.509720000000002,1287.799999999999955,1284.099999999999909,12:31:06.000,BWL,J,Issued,21-Aug-59,,./0.png
-115.473287,54.816103,,,"17659",Canadian Natural Resources Limited(0HE9),54.816102999999998,-115.473286999999999,981.799999999999955,978.399999999999977,12:21:06.000,BWL,J,Issued,28-Aug-59,,./0.png
-115.446938,54.801635,,,"17716",Canadian Natural Resources Limited(0HE9),54.801634999999997,-115.446938000000003,991.200000000000045,986.899999999999977,12:15:06.000,BWL,J,Issued,11-Sep-59,,./0.png
-115.48499,54.787199,,,"17822",Canadian Natural Resources Limited(0HE9),54.787199000000001,-115.484989999999996,1075.599999999999909,1071.700000000000045,10:08:06.000,BWL,J,Issued,25-Sep-59,,./0.png
-115.497745,54.743209,,,"17830",Canadian Natural Resources Limited(0HE9),54.743209000000000,-115.497744999999995,1222.599999999999909,1218.900000000000091,10:30:06.000,BWL,J,Issued,28-Sep-59,,./0.png
-115.497746,54.75072,,,"17851",Canadian Natural Resources Limited(0HE9),54.750720000000001,-115.497746000000006,1282.299999999999955,1278.599999999999909,02:31:06.000,BWL,J,Issued,29-Sep-59,,./0.png
-115.47257,54.779901,,,"17874",Canadian Natural Resources Limited(0HE9),54.779901000000002,-115.472570000000005,1118.000000000000000,1114.700000000000045,04:09:06.000,BWL,J,Issued,02-Oct-59,,./0.png
-115.510354,54.837925,,,"17965",Canadian Natural Resources Limited(0HE9),54.837924999999998,-115.510354000000007,1064.099999999999909,1060.400000000000091,02:31:06.000,BWL,J,Issued,15-Oct-59,,./0.png
-115.472214,54.772215,,,"17994",Canadian Natural Resources Limited(0HE9),54.772215000000003,-115.472213999999994,1132.599999999999909,1128.400000000000091,12:04:06.000,BWL,J,Issued,21-Oct-59,,./0.png
-115.448112,54.793715,,,"18080",Canadian Natural Resources Limited(0HE9),54.793714999999999,-115.448111999999995,1061.599999999999909,1057.400000000000091,04:15:06.000,BWL,J,Issued,10-Nov-59,,./0.png
-115.485405,54.794587,,,"18098",Canadian Natural Resources Limited(0HE9),54.794587000000000,-115.485405000000000,1043.000000000000000,1039.400000000000091,02:17:06.000,BWL,J,Issued,13-Nov-59,,./0.png
-115.396334,54.75765,,,"18180",Canadian Natural Resources Limited(0HE9),54.757649999999998,-115.396333999999996,1184.000000000000000,1199.099999999999909,10:35:06.000,BWL,J,Issued,25-Nov-59,,./0.png
-115.243857,54.95411,,,"18233",ACCEL Canada Holdings Limited(A7ND),54.954110000000000,-115.243857000000006,835.200000000000045,831.799999999999955,04:12:06.000,BWL,J,Issued,02-Dec-59,,./0.png
-115.472576,54.83021,,,"18382",Canadian Natural Resources Limited(0HE9),54.830210000000001,-115.472576000000004,1009.500000000000000,1005.500000000000000,12:28:06.000,BWL,J,Issued,23-Dec-59,,./0.png
-115.434551,54.743228,,,"18402",Canadian Natural Resources Limited(0HE9),54.743228000000002,-115.434550999999999,1217.099999999999909,1213.400000000000091,12:27:06.000,BWL,J,Issued,30-Dec-59,,./0.png
-115.498738,54.7864,,,"18426",Canadian Natural Resources Limited(0HE9),54.786400000000000,-115.498738000000003,1129.900000000000091,1125.900000000000091,12:08:06.000,BWL,J,Issued,31-Dec-59,,./0.png
-115.447158,54.772394,,,"18430",Canadian Natural Resources Limited(0HE9),54.772393999999998,-115.447158000000002,1180.200000000000045,1175.599999999999909,12:03:06.000,BWL,J,Issued,31-Dec-59,,./0.png
-115.485399,54.779624,,,"18431",Canadian Natural Resources Limited(0HE9),54.779623999999998,-115.485399000000001,1096.400000000000091,1092.400000000000091,02:08:06.000,BWL,J,Issued,31-Dec-59,,./0.png
