X,Y,X,Y,Licence,CompName,Latitude,Longitude,KBE,GroundElev,SurfLoc,EDCT,RatingLev,LicStatus,LicStatDat,OpSurvProv,icon_url
-115.421686,54.77198,,,"19997",Canadian Natural Resources Limited(0HE9),54.771979999999999,-115.421685999999994,1183.799999999999955,1179.900000000000091,12:02:06.000,BWL,J,Issued,17-Nov-60,,./0.png
-115.193046,54.924893,,,"20167",ACCEL Canada Holdings Limited(A7ND),54.924892999999997,-115.193045999999995,963.200000000000045,963.200000000000045,04:32:06.000,BWL,J,Issued,19-Dec-60,,./0.png
-115.561203,54.823432,,,"19804",ExxonMobil Canada Resources Company(A0NG),54.823431999999997,-115.561203000000006,1223.200000000000045,1219.500000000000000,02:26:06.000,BWL,J,RecExempt,29-Dec-60,,./0.png
-115.421263,54.765178,,,"20216",Canadian Natural Resources Limited(0HE9),54.765177999999999,-115.421262999999996,1207.299999999999955,1203.400000000000091,04:02:06.000,BWL,J,Issued,30-Dec-60,,./0.png
-115.307329,55.005168,,,"20084",Paramount Resources Ltd.(0AW4),55.005167999999998,-115.307328999999996,787.899999999999977,784.299999999999955,10:28:06.000,BWL,J,RecExempt,08-Jan-61,,./0.png
-115.637899,55.012319,,,"20026",Paramount Resources Ltd.(0AW4),55.012318999999998,-115.637899000000004,1095.099999999999909,1090.900000000000091,02:32:06.000,BWL,J,RecExempt,11-Jan-61,,./0.png
-115.739662,54.793941,,,"20032",Shell Canada Limited(0T03),54.793940999999997,-115.739661999999996,1320.400000000000091,1316.099999999999909,02:15:06.000,BWL,J,RecExempt,11-Jan-61,,./0.png
-115.38417,54.743212,,,"20280",Canadian Natural Resources Limited(0HE9),54.743212000000000,-115.384169999999997,1265.799999999999955,1261.599999999999909,12:25:06.000,BWL,J,Issued,17-Jan-61,,./0.png
-115.51135,54.780028,,,"20333",Canadian Natural Resources Limited(0HE9),54.780028000000001,-115.511349999999993,1172.900000000000091,1168.599999999999909,02:07:06.000,BWL,J,Issued,20-Jan-61,,./0.png
-115.535851,54.823598,,,"20346",Canadian Natural Resources Limited(0HE9),54.823597999999997,-115.535850999999994,1129.000000000000000,1125.000000000000000,02:25:06.000,BWL,J,Issued,27-Jan-61,,./0.png
-115.473103,54.895957,,,"20363",Acquisition Oil Corp.(A7N3),54.895957000000003,-115.473102999999995,1030.500000000000000,1030.500000000000000,04:21:06.000,BWL,J,Issued,01-Feb-61,,./0.png
-115.447178,54.845021,,,"20409",Canadian Natural Resources Limited(0HE9),54.845021000000003,-115.447177999999994,978.700000000000045,974.799999999999955,12:34:06.000,BWL,J,Issued,10-Feb-61,,./0.png
-115.408709,54.794255,,,"20446",Canadian Natural Resources Limited(0HE9),54.794255000000000,-115.408709000000002,1035.700000000000045,1031.700000000000045,02:14:06.000,BWL,J,Issued,20-Feb-61,,./0.png
-115.409144,54.779621,,,"20462",Canadian Natural Resources Limited(0HE9),54.779620999999999,-115.409143999999998,1112.200000000000045,1108.299999999999955,02:11:06.000,BWL,J,Issued,24-Feb-61,,./0.png
-115.192282,54.953847,,,"20537",ACCEL Canada Holdings Limited(A7ND),54.953847000000003,-115.192282000000006,898.600000000000023,894.899999999999977,04:08:06.000,BWL,J,Issued,08-Mar-61,,./0.png
-115.460029,54.903197,,,"20546",Acquisition Oil Corp.(A7N3),54.903196999999999,-115.460029000000006,1043.599999999999909,1043.599999999999909,10:21:06.000,BWL,J,Issued,09-Mar-61,,./0.png
-115.218416,54.968767,,,"20675",ACCEL Canada Holdings Limited(A7ND),54.968767000000000,-115.218416000000005,845.500000000000000,840.299999999999955,04:18:06.000,BWL,J,Issued,02-May-61,,./0.png
-115.535165,54.844311,,,"20877",Canadian Natural Resources Limited(0HE9),54.844310999999998,-115.535165000000006,1061.299999999999955,1056.700000000000045,10:36:06.000,BWL,J,Issued,07-Jun-61,,./0.png
-115.409944,54.830123,,,"21050",Canadian Natural Resources Limited(0HE9),54.830123000000000,-115.409943999999996,973.799999999999955,969.899999999999977,10:26:06.000,BWL,J,Issued,10-Jul-61,,./0.png
-115.180505,54.961363,,,"20808",Imperial Oil Resources Limited(0007),54.961362999999999,-115.180504999999997,915.899999999999977,910.700000000000045,10:08:06.000,BWL,J,RecExempt,24-Jul-61,,./0.png
-115.40914,54.765175,,,"21145",Canadian Natural Resources Limited(0HE9),54.765174999999999,-115.409139999999994,1152.799999999999955,1148.500000000000000,02:02:06.000,BWL,J,Issued,02-Aug-61,,./0.png
-115.396315,54.786833,,,"21148",Canadian Natural Resources Limited(0HE9),54.786833000000001,-115.396315000000001,1043.599999999999909,1039.400000000000091,12:12:06.000,BWL,J,Issued,02-Aug-61,,./0.png
-115.205888,54.931827,,,"21186",ACCEL Canada Holdings Limited(A7ND),54.931826999999998,-115.205888000000002,903.100000000000023,899.200000000000045,10:31:06.000,BWL,J,Issued,11-Aug-61,,./0.png
-115.387001,54.801542,,,"21294",Canadian Natural Resources Limited(0HE9),54.801541999999998,-115.387000999999998,1003.700000000000045,1000.000000000000000,11:13:06.000,BWL,J,Issued,01-Sep-61,,./0.png
-115.16813,54.925324,,,"21228",ExxonMobil Canada Ltd.(0057),54.925324000000003,-115.168130000000005,1073.799999999999955,1066.000000000000000,04:33:06.000,BWL,J,RecExempt,10-Oct-61,,./0.png
-115.370856,54.77953,,,"21226",ExxonMobil Canada Ltd.(0057),54.779530000000001,-115.370856000000003,1112.500000000000000,1108.900000000000091,04:07:06.000,BWL,J,RecExempt,15-Oct-61,,./0.png
-115.371311,54.779513,,,"21921",Canadian Natural Resources Limited(0HE9),54.779513000000001,-115.371311000000006,1113.400000000000091,1108.900000000000091,04:07:06.000,BWL,J,Issued,08-Jan-62,,./0.png
-115.396315,54.77238,,,"22000",Canadian Natural Resources Limited(0HE9),54.772379999999998,-115.396315000000001,1080.500000000000000,1076.599999999999909,12:01:06.000,BWL,J,Issued,25-Jan-62,,./0.png
-115.548655,54.822952,,,"22006",Canadian Natural Resources Limited(0HE9),54.822952000000001,-115.548654999999997,1215.500000000000000,1211.599999999999909,04:25:06.000,BWL,J,Issued,26-Jan-62,,./0.png
-115.383253,54.808967,,,"22007",Canadian Natural Resources Limited(0HE9),54.808967000000003,-115.383252999999996,983.000000000000000,979.000000000000000,02:24:06.000,BWL,J,Issued,26-Jan-62,,./0.png
-115.510408,54.874059,,,"22048",Acquisition Oil Corp.(A7N3),54.874059000000003,-115.510407999999998,962.299999999999955,958.899999999999977,10:07:06.000,BWL,J,Issued,05-Feb-62,,./0.png
-115.180503,54.830554,,,"21841",ExxonMobil Canada Ltd.(0057),54.830553999999999,-115.180503000000002,1006.399999999999977,1003.000000000000000,10:29:06.000,BWL,J,RecExempt,13-Feb-62,,./0.png
-115.485457,54.867025,,,"22191",Acquisition Oil Corp.(A7N3),54.867024999999998,-115.485456999999997,945.799999999999955,941.799999999999955,02:08:06.000,BWL,J,Issued,02-Mar-62,,./0.png
-115.383729,54.81591,,,"22233",Canadian Natural Resources Limited(0HE9),54.815910000000002,-115.383729000000002,952.200000000000045,948.200000000000045,10:24:06.000,BWL,J,Issued,08-Mar-62,,./0.png
-115.52265,54.852433,,,"23047",Acquisition Oil Corp.(A7N3),54.852432999999998,-115.522649999999999,1044.500000000000000,1041.200000000000045,04:06:06.000,BWL,J,Issued,24-Sep-62,,./0.png
-115.384187,54.750447,,,"23087",Canadian Natural Resources Limited(0HE9),54.750447000000001,-115.384186999999997,1247.500000000000000,1243.900000000000091,04:36:06.000,BWL,J,Issued,02-Oct-62,,./0.png
-115.359556,54.772548,,,"23202",Canadian Natural Resources Limited(0HE9),54.772548000000000,-115.359555999999998,1189.900000000000091,1186.000000000000000,10:06:06.000,BWL,J,Issued,23-Oct-62,,./0.png
-115.371119,54.80142,,,"23262",Canadian Natural Resources Limited(0HE9),54.801420000000000,-115.371118999999993,1009.500000000000000,1005.500000000000000,12:18:06.000,BWL,J,Issued,02-Nov-62,,./0.png
-115.370976,54.765114,,,"23285",Canadian Natural Resources Limited(0HE9),54.765113999999997,-115.370975999999999,1230.200000000000045,1225.900000000000091,04:06:06.000,BWL,J,Issued,06-Nov-62,,./0.png
-115.511089,54.895931,,,"23286",Acquisition Oil Corp.(A7N3),54.895930999999997,-115.511088999999998,1084.200000000000045,1080.500000000000000,02:19:06.000,BWL,J,Issued,06-Nov-62,,./0.png
-115.535873,54.874455,,,"23305",Acquisition Oil Corp.(A7N3),54.874454999999998,-115.535872999999995,1021.100000000000023,1017.100000000000023,10:12:06.000,BWL,J,Issued,07-Nov-62,,./0.png
-115.395605,54.764935,,,"23471",Canadian Natural Resources Limited(0HE9),54.764935000000001,-115.395605000000003,1135.700000000000045,1131.700000000000045,04:01:06.000,BWL,J,Issued,07-Dec-62,,./0.png
-115.371027,54.815919,,,"23477",Canadian Natural Resources Limited(0HE9),54.815919000000001,-115.371026999999998,954.000000000000000,949.799999999999955,12:19:06.000,BWL,J,Issued,10-Dec-62,,./0.png
-115.548807,54.815896,,,"23504",Canadian Natural Resources Limited(0HE9),54.815896000000002,-115.548806999999996,1156.700000000000045,1152.400000000000091,12:24:06.000,BWL,J,Issued,12-Dec-62,,./0.png
-115.244171,54.960971,,,"23579",ACCEL Canada Holdings Limited(A7ND),54.960971000000001,-115.244170999999994,847.000000000000000,843.100000000000023,12:12:06.000,BWL,J,Issued,31-Dec-62,,./0.png
-115.193268,54.946521,,,"23609",ACCEL Canada Holdings Limited(A7ND),54.946520999999997,-115.193268000000003,902.500000000000000,898.600000000000023,12:05:06.000,BWL,J,Issued,07-Jan-63,,./0.png
-115.231276,54.954131,,,"23610",ACCEL Canada Holdings Limited(A7ND),54.954130999999997,-115.231275999999994,847.299999999999955,843.700000000000045,02:12:06.000,BWL,J,Issued,07-Jan-63,,./0.png
-115.384417,54.772559,,,"23018",Calpine Canada Resources Company(0LR8),54.772559000000001,-115.384416999999999,1097.000000000000000,1093.000000000000000,10:01:06.000,BWL,J,RecExempt,11-Jan-63,,./0.png
-115.599645,54.953861,,,"23409",BHP Billiton Canada Inc.(A5A1),54.953861000000003,-115.599644999999995,1034.799999999999955,1030.799999999999955,04:10:06.000,BWL,J,RecExempt,14-Jan-63,,./0.png
-115.231276,54.968766,,,"23656",ACCEL Canada Holdings Limited(A7ND),54.968766000000002,-115.231275999999994,826.899999999999977,822.700000000000045,02:13:06.000,BWL,J,Issued,15-Jan-63,,./0.png
-115.384077,54.772622,,,"23658",Canadian Natural Resources Limited(0HE9),54.772621999999998,-115.384077000000005,1097.599999999999909,1093.599999999999909,10:01:06.000,BWL,J,Issued,16-Jan-63,,./0.png
-115.586761,54.917468,,,"23498",Devon Canada Corporation(0K29),54.917468000000000,-115.586760999999996,1256.099999999999909,1251.799999999999955,10:27:06.000,BWL,J,RecExempt,19-Jan-63,,./0.png
-115.384181,54.873838,,,"23575",Dekalb Petroleum Corporation(0305),54.873837999999999,-115.384180999999998,930.200000000000045,926.299999999999955,10:12:06.000,BWL,J,RecExempt,24-Jan-63,,./0.png
-115.371335,54.823318,,,"23699",Razor Energy Corp.(A7L1),54.823318000000000,-115.371335000000002,916.500000000000000,912.299999999999955,04:30:06.000,BWL,J,Issued,24-Jan-63,,./0.png
-115.34523,54.779468,,,"23708",Canadian Natural Resources Limited(0HE9),54.779468000000001,-115.345230000000001,1146.000000000000000,1141.500000000000000,04:08:06.000,BWL,J,Issued,28-Jan-63,,./0.png
-115.20589,54.93982,,,"23709",ACCEL Canada Holdings Limited(A7ND),54.939819999999997,-115.205889999999997,878.700000000000045,874.500000000000000,02:06:06.000,BWL,J,Issued,28-Jan-63,,./0.png
-115.218396,54.961346,,,"23711",ACCEL Canada Holdings Limited(A7ND),54.961345999999999,-115.218395999999998,867.200000000000045,862.899999999999977,12:07:06.000,BWL,J,Issued,28-Jan-63,,./0.png
-115.346651,54.757668,,,"23771",Aspenleaf Energy Limited(A74X),54.757668000000002,-115.346650999999994,1203.000000000000000,1198.799999999999955,10:31:06.000,BWL,J,Issued,07-Feb-63,,./0.png
-115.408809,54.903113,,,"23588",Devon Canada Corporation(0K29),54.903112999999998,-115.408809000000005,945.200000000000045,941.200000000000045,10:23:06.000,BWL,J,RecExempt,09-Feb-63,,./0.png
-115.739211,55.019353,,,"23615",ExxonMobil Canada Resources Company(A0NG),55.019353000000002,-115.739210999999997,898.200000000000045,894.000000000000000,10:34:06.000,BWL,J,RecExempt,18-Feb-63,,./0.png
-115.244118,54.982934,,,"23860",Cardinal Energy Ltd.(A6A7),54.982934000000000,-115.244118000000000,807.700000000000045,803.500000000000000,04:24:06.000,BWL,J,Issued,21-Feb-63,,./0.png
-115.332824,54.845108,,,"23911",Razor Energy Corp.(A7L1),54.845108000000003,-115.332824000000002,912.600000000000023,907.700000000000045,10:32:06.000,BWL,J,Issued,28-Feb-63,,./0.png
-115.358526,54.793885,,,"23916",Canadian Natural Resources Limited(0HE9),54.793885000000003,-115.358525999999998,1041.799999999999955,1036.000000000000000,02:18:06.000,BWL,J,Issued,01-Mar-63,,./0.png
-115.370886,55.048683,,,"23755",Suncor Energy Inc.(0054),55.048682999999997,-115.370885999999999,743.000000000000000,727.899999999999977,12:07:07.000,BWL,J,RecExempt,05-Mar-63,,./0.png
-115.155067,54.874172,,,"23754",BHP Billiton Canada Inc.(A5A1),54.874172000000002,-115.155067000000003,1014.399999999999977,1010.399999999999977,10:09:06.000,BWL,J,RecExempt,08-Mar-63,,./0.png
-115.205868,54.96134,,,"23961",ACCEL Canada Holdings Limited(A7ND),54.961340000000000,-115.205867999999995,889.100000000000023,884.799999999999955,10:07:06.000,BWL,J,Issued,08-Mar-63,,./0.png
-115.384261,54.757764,,,"23980",Canadian Natural Resources Limited(0HE9),54.757764000000002,-115.384260999999995,1236.000000000000000,1231.700000000000045,12:36:06.000,BWL,J,Issued,14-Mar-63,,./0.png
-115.26922,54.983647,,,"23988",Cardinal Energy Ltd.(A6A7),54.983646999999998,-115.269220000000004,747.700000000000045,743.700000000000045,04:23:06.000,BWL,J,Issued,18-Mar-63,,./0.png
-115.269234,54.976002,,,"24027",ACCEL Canada Holdings Limited(A7ND),54.976002000000001,-115.269233999999997,763.200000000000045,759.299999999999955,12:14:06.000,BWL,J,Issued,29-Mar-63,,./0.png
-115.383044,54.903174,,,"24332",Acquisition Oil Corp.(A7N3),54.903174000000000,-115.383043999999998,914.700000000000045,911.000000000000000,10:24:06.000,BWL,J,Issued,17-Jun-63,,./0.png
-115.358372,54.801776,,,"24545",Canadian Natural Resources Limited(0HE9),54.801775999999997,-115.358372000000003,991.799999999999955,988.200000000000045,10:18:06.000,BWL,J,Issued,19-Jul-63,,./0.png
-115.2814,54.983594,,,"24620",Cardinal Energy Ltd.(A6A7),54.983593999999997,-115.281400000000005,744.600000000000023,740.399999999999977,02:22:06.000,BWL,J,Issued,06-Aug-63,,./0.png
-115.256702,54.997867,,,"24622",Cardinal Energy Ltd.(A6A7),54.997866999999999,-115.256702000000004,761.399999999999977,757.399999999999977,02:26:06.000,BWL,J,Issued,06-Aug-63,,./0.png
-115.308894,54.750765,,,"24798",Aspenleaf Energy Limited(A74X),54.750765000000001,-115.308893999999995,1121.099999999999909,1117.400000000000091,04:33:06.000,BWL,J,Issued,10-Sep-63,,./0.png
-115.528502,54.761268,,,"24906",Canadian Natural Resources Limited(0HE9),54.761268000000001,-115.528502000000003,1280.200000000000045,1275.000000000000000,14:36:06.000,BWL,J,Issued,02-Oct-63,,./0.png
-115.282112,54.976004,,,"24964",ACCEL Canada Holdings Limited(A7ND),54.976004000000003,-115.282111999999998,777.500000000000000,773.600000000000023,10:15:06.000,BWL,J,Issued,15-Oct-63,,./0.png
-115.282657,54.997739,,,"24965",Ridgeback Resources Inc.(A7G2),54.997739000000003,-115.282657000000000,728.799999999999955,723.600000000000023,02:27:06.000,BWL,J,Issued,15-Oct-63,,./0.png
-115.243685,54.976319,,,"24966",ACCEL Canada Holdings Limited(A7ND),54.976318999999997,-115.243684999999999,797.100000000000023,793.100000000000023,12:13:06.000,BWL,J,Issued,15-Oct-63,,./0.png
-115.231277,54.939678,,,"24967",ACCEL Canada Holdings Limited(A7ND),54.939678000000001,-115.231277000000006,852.799999999999955,848.600000000000023,02:01:06.000,BWL,J,Issued,15-Oct-63,,./0.png
-115.548126,54.866458,,,"24971",Acquisition Oil Corp.(A7N3),54.866458000000002,-115.548125999999996,987.200000000000045,983.000000000000000,04:12:06.000,BWL,J,Issued,15-Oct-63,,./0.png
-115.548788,55.056028,,,"24980",Cardinal Energy Ltd.(A6A7),55.056027999999998,-115.548788000000002,953.700000000000045,949.799999999999955,04:13:07.000,BWL,J,Issued,17-Oct-63,,./0.png
-115.193401,54.93186,,,"25091",ACCEL Canada Holdings Limited(A7ND),54.931860000000000,-115.193400999999994,915.299999999999955,914.100000000000023,12:32:06.000,BWL,J,Issued,07-Nov-63,,./0.png
-115.205887,54.925046,,,"25101",ACCEL Canada Holdings Limited(A7ND),54.925046000000002,-115.205887000000004,916.799999999999955,912.299999999999955,02:31:06.000,BWL,J,Issued,12-Nov-63,,./0.png
-115.358644,54.845423,,,"25180",Razor Energy Corp.(A7L1),54.845422999999997,-115.358643999999998,874.200000000000045,869.299999999999955,10:31:06.000,BWL,J,Issued,20-Nov-63,,./0.png
-115.243817,54.990447,,,"25257",Cardinal Energy Ltd.(A6A7),54.990447000000003,-115.243817000000007,808.299999999999955,804.100000000000023,12:24:06.000,BWL,J,Issued,02-Dec-63,,./0.png
-115.294652,54.990459,,,"25258",Cardinal Energy Ltd.(A6A7),54.990459000000001,-115.294651999999999,729.399999999999977,725.399999999999977,12:22:06.000,BWL,J,Issued,02-Dec-63,,./0.png
-115.307553,54.801237,,,"25311",Razor Energy Corp.(A7L1),54.801237000000000,-115.307552999999999,1003.100000000000023,999.100000000000023,10:16:06.000,BWL,J,Issued,11-Dec-63,,./0.png
-115.345939,54.801867,,,"25364",Canadian Natural Resources Limited(0HE9),54.801867000000001,-115.345939000000001,997.600000000000023,992.700000000000045,12:17:06.000,BWL,J,Issued,20-Dec-63,,./0.png
-115.332919,54.830555,,,"25366",Razor Energy Corp.(A7L1),54.830554999999997,-115.332919000000004,965.899999999999977,961.600000000000023,10:29:06.000,BWL,J,Issued,20-Dec-63,,./0.png
-115.497968,55.026953,,,"25465",Cardinal Energy Ltd.(A6A7),55.026952999999999,-115.497968000000000,894.600000000000023,890.600000000000023,04:05:07.000,BWL,J,Issued,09-Jan-64,,./0.png
-115.23195,54.97592,,,"25474",ACCEL Canada Holdings Limited(A7ND),54.975920000000002,-115.231949999999998,823.299999999999955,820.200000000000045,10:13:06.000,BWL,J,Issued,10-Jan-64,,./0.png
-115.523408,55.034163,,,"25487",Cardinal Energy Ltd.(A6A7),55.034162999999999,-115.523408000000003,910.399999999999977,906.500000000000000,12:06:07.000,BWL,J,Issued,13-Jan-64,,./0.png
-115.485372,55.034157,,,"25499",Cardinal Energy Ltd.(A6A7),55.034157000000000,-115.485371999999998,841.200000000000045,841.200000000000045,10:05:07.000,BWL,J,Issued,13-Jan-64,,./0.png
-115.534984,54.76445,,,"25547",Canadian Natural Resources Limited(0HE9),54.764449999999997,-115.534983999999994,1267.700000000000045,1264.000000000000000,02:01:06.000,BWL,J,Issued,21-Jan-64,,./0.png
-115.257179,54.969242,,,"25549",ACCEL Canada Holdings Limited(A7ND),54.969242000000001,-115.257178999999994,808.000000000000000,804.399999999999977,02:14:06.000,BWL,J,Issued,21-Jan-64,,./0.png
-115.294159,54.895973,,,"25552",Dark Energy Ltd.(0XF2),54.895972999999998,-115.294158999999993,859.799999999999955,855.600000000000023,04:22:06.000,BWL,J,Issued,22-Jan-64,,./0.png
-115.333545,54.787191,,,"25555",Canadian Natural Resources Limited(0HE9),54.787191000000000,-115.333545000000001,1050.299999999999955,1045.200000000000045,10:08:06.000,BWL,J,Issued,23-Jan-64,,./0.png
-115.296241,54.743256,,,"25669",Aspenleaf Energy Limited(A74X),54.743256000000002,-115.296240999999995,1109.200000000000045,1105.200000000000045,10:28:06.000,BWL,J,Issued,10-Feb-64,,./0.png
-115.320062,54.939694,,,"25677",Dark Energy Ltd.(0XF2),54.939694000000003,-115.320061999999993,803.500000000000000,799.500000000000000,04:04:06.000,BWL,J,Issued,10-Feb-64,,./0.png
-115.181338,54.947388,,,"25684",ACCEL Canada Holdings Limited(A7ND),54.947387999999997,-115.181337999999997,926.000000000000000,921.399999999999977,10:05:06.000,BWL,J,Issued,11-Feb-64,,./0.png
-115.548792,55.041394,,,"25794",Cardinal Energy Ltd.(A6A7),55.041393999999997,-115.548792000000006,972.000000000000000,967.100000000000023,04:12:07.000,BWL,J,Issued,28-Feb-64,,./0.png
-115.472539,55.012318,,,"25795",Cardinal Energy Ltd.(A6A7),55.012318000000000,-115.472538999999998,791.299999999999955,787.299999999999955,04:33:06.000,BWL,J,Issued,28-Feb-64,,./0.png
